Customer_Id,Age,Monthly_Income,Credit_Score,Credit_Score_Band,Loan_Amount,Interest_Rate,Loan_Term,Loan_Type,Debt_Income_Ratio,Repayment_Status,Transaction_Id,Gender,Transaction_Amount,Transaction_Type,Transaction_Date,Transaction_Year,Transaction_Month,Product_Id,Product_Name,Interaction_Date,Interaction_Year,Interaction_Day_Name,Interaction_Type,Transaction_Frequency
C025,53,22564.65,311,Poor,594651.57,3.96,24,Auto,26.353237032260633,1,a45ad9f0-3468-4f2d-b9c7-ab2f87395c04,Female,1252.81,Withdrawal,2024-07-15,2024,7,P012,Mutual Fund,2024-05-02,2024,Thursday,Viewed,4
C055,68,151142.36,804,Excellent,282152.44,1.62,60,Business,1.8667992216080258,0,9c459d9d-ff48-4ff6-86f7-e4a07a612bfb,Male,1908.61,Deposit,2024-08-19,2024,8,P049,Auto Insurance,2024-10-11,2024,Friday,Viewed,9
C073,70,80887.77,358,Poor,198555.12,7.64,48,Auto,2.4546988994751615,1,dab9ed9c-2344-4450-ae3e-81e0cfea2ebe,Female,1965.13,Deposit,2024-07-15,2024,7,P036,International Investment,2024-07-18,2024,Thursday,Viewed,6
C027,39,40736.42,623,Fair,487267.91,11.47,48,Auto,11.961480905784063,0,fe74a052-0eea-475a-9ce7-82c408252d78,Male,1061.23,Deposit,2024-06-08,2024,6,P028,Debt Consolidation Loan,2024-09-05,2024,Thursday,Purchased,8
C072,66,116840.71,694,Good,503490.35,7.3,60,Personal,4.309203102240648,0,0c8f3cc2-c15a-4e4e-a535-10416da3f1fa,Female,1083.33,Withdrawal,2024-03-27,2024,3,P01,Savings Account,2024-01-12,2024,Friday,Viewed,8
C092,36,56538.2,444,Poor,666536.0,7.13,60,Education,11.789126643579031,1,b13c7dd7-b132-4929-99dd-3774b6f1d22c,Male,324.23,Withdrawal,2024-03-29,2024,3,P040,Gold Investment,2024-08-24,2024,Saturday,Purchased,8
C020,55,161914.23,696,Good,702675.97,6.89,24,Mortgage,4.339803672598758,0,e846b474-95bb-4fc9-944c-2a8e55aef09b,Female,1351.02,Deposit,2024-03-27,2024,3,P07,Business Loan,2024-07-06,2024,Saturday,Viewed,7
C066,67,35269.3,371,Poor,199297.56,10.38,60,Education,5.650737610329663,0,39ce28fb-d43c-4a29-a115-ab800339ce8c,Male,173.42,Withdrawal,2024-06-13,2024,6,P028,Debt Consolidation Loan,2024-07-09,2024,Tuesday,Clicked,4
C093,47,31216.18,526,Poor,183472.1,6.1,60,Mortgage,5.877468031001872,1,add7253f-9a62-4130-99e3-3c812813078b,Female,1543.83,Withdrawal,2024-05-02,2024,5,P025,Medical Loan,2024-08-09,2024,Friday,Purchased,8
C033,60,119705.29,741,Excellent,129957.94,9.84,48,Mortgage,1.0856490970449177,0,185fe560-2349-46e0-82e2-e3c802728f35,Female,651.32,Deposit,2024-01-02,2024,1,P050,Savings Account,2024-09-06,2024,Friday,Viewed,4
C041,66,37890.23,404,Poor,177012.25,7.61,12,Auto,4.6717122065503425,1,e52d010e-df33-4acd-9fb1-473a49a19990,Male,589.0,Deposit,2024-11-15,2024,11,P022,Short-Term Loan,2024-05-26,2024,Sunday,Clicked,4
C0100,30,89617.07,497,Poor,840300.74,10.5,60,Business,9.37657011102907,0,3bc21320-9c34-48a1-8653-bbf47cdeaa09,Male,339.64,Deposit,2024-07-30,2024,7,P013,Bond,2024-01-22,2024,Monday,Viewed,4
C072,38,61630.84,355,Poor,721469.59,3.64,36,Mortgage,11.706307913375836,1,1b8d4508-7627-4c7b-ad68-0373ae545b5d,Male,1334.46,Deposit,2024-10-22,2024,10,P017,Business Credit Line,2024-09-24,2024,Tuesday,Clicked,8
C095,65,59722.25,458,Poor,402750.29,1.44,36,Education,6.743722649431326,0,66d041fa-16ad-4883-b9b8-f3d74e76b8df,Male,1287.51,Deposit,2024-06-12,2024,6,P039,Loan Against Property,2024-10-27,2024,Sunday,Clicked,9
C031,54,126800.68,722,Good,817287.61,10.1,48,Auto,6.445451317768959,0,cf6dcad3-bc04-4f3b-a6b3-fd26ad5d62ff,Male,1941.05,Withdrawal,2024-06-08,2024,6,P012,Mutual Fund,2024-04-02,2024,Tuesday,Clicked,10
C031,23,43982.21,673,Good,865253.02,10.15,24,Mortgage,19.67279543251692,0,b1ba0c34-4ca8-4bc1-a4a5-53079cdf736a,Female,897.16,Withdrawal,2024-02-20,2024,2,P021,Cash Credit,2024-10-13,2024,Sunday,Viewed,10
C052,57,133141.7,520,Poor,591507.2,10.65,60,Education,4.4426892551319375,0,36843336-99b6-4996-b76e-da4b9b8f08d7,Female,169.7,Withdrawal,2024-07-11,2024,7,P029,Small Business Loan,2024-08-22,2024,Thursday,Purchased,10
C083,63,80237.53,649,Fair,519164.87,14.86,60,Auto,6.470349598249099,0,5dc21db0-3076-4397-9755-2710d113c3f9,Male,1033.98,Deposit,2024-09-30,2024,9,P016,Mortgage Refinance,2024-01-03,2024,Wednesday,Purchased,9
C010,44,194366.43,628,Fair,826676.6,4.19,48,Personal,4.253186108321278,0,9dd55cdc-359a-41d9-8441-58a264b29d63,Female,1763.03,Withdrawal,2024-05-20,2024,5,P024,Travel Loan,2024-07-25,2024,Thursday,Clicked,1
C077,54,153357.3,349,Poor,291657.46,10.59,36,Education,1.9018166073607192,0,96dd8806-bcf9-4c7d-82b5-bece60cc4dab,Female,1240.19,Withdrawal,2024-08-18,2024,8,P050,Savings Account,2023-12-31,2023,Sunday,Viewed,2
C06,66,43381.61,664,Fair,203719.36,7.81,36,Business,4.695984312246594,0,8d068523-d89e-4fb9-9346-60e12c971078,Male,1516.57,Deposit,2024-06-26,2024,6,P05,Home Loan,2024-06-03,2024,Monday,Viewed,7
C056,36,168328.52,825,Excellent,447847.18,12.69,12,Personal,2.6605543730794996,0,defd7889-c516-41eb-b41d-7f1e90931233,Male,622.98,Deposit,2024-08-12,2024,8,P015,Home Equity Line,2024-11-27,2024,Wednesday,Purchased,9
C021,41,166981.01,496,Poor,236931.04,7.18,60,Personal,1.4189100904348344,0,c7b55afe-a6be-4e0f-bc76-f2355b2aa831,Female,838.35,Withdrawal,2024-01-24,2024,1,P044,Insurance Savings,2024-08-17,2024,Saturday,Clicked,10
C041,27,182734.57,346,Poor,190003.22,1.31,24,Auto,1.0397770930809644,0,704a0692-3c99-4614-bb06-87342e00bdd6,Male,1269.13,Withdrawal,2024-01-24,2024,1,P07,Business Loan,2024-03-01,2024,Friday,Purchased,4
C07,48,44100.17,712,Good,247756.37,6.71,24,Mortgage,5.618036619813484,0,1a9c1166-3dfd-42b0-9161-94a10d26bd47,Female,968.66,Deposit,2024-04-28,2024,4,P030,Agricultural Loan,2024-10-19,2024,Saturday,Clicked,10
C047,65,160609.74,390,Poor,839891.42,3.03,60,Mortgage,5.2293928126650355,0,2c8e8ecc-543b-49f8-b410-11c97f6e24dd,Female,940.98,Withdrawal,2024-03-22,2024,3,P042,High-Yield Savings Account,2024-05-21,2024,Tuesday,Purchased,8
C055,61,151381.95,307,Poor,476323.92,13.2,12,Mortgage,3.1465040581126082,0,d2f93da8-7366-4410-b554-ac55e3a48e51,Female,1633.87,Deposit,2024-06-25,2024,6,P05,Home Loan,2023-12-23,2023,Saturday,Viewed,9
C02,55,55859.46,735,Good,793254.06,5.97,12,Business,14.200890234169826,0,0750a8b1-9955-4026-bcf2-444ef92f32e6,Male,1187.6,Withdrawal,2024-07-23,2024,7,P044,Insurance Savings,2024-03-30,2024,Saturday,Viewed,10
C058,53,127055.17,312,Poor,988527.45,10.6,24,Personal,7.780300872447772,0,b90ef045-0fe6-47ff-bc6b-35da9170da8f,Male,1166.03,Withdrawal,2024-04-27,2024,4,P05,Home Loan,2024-04-08,2024,Monday,Purchased,3
C088,38,48207.73,800,Excellent,294987.67,3.3,12,Personal,6.119094800771577,0,88419269-6626-4b65-b359-9fbc97cf5f3c,Female,1516.75,Deposit,2024-08-31,2024,8,P014,Certificate of Deposit,2024-12-18,2024,Wednesday,Clicked,4
C08,58,122858.59,560,Poor,602939.21,11.83,60,Personal,4.907586925749351,0,c1724215-51c4-4266-9323-56b8d69ffa9f,Male,1172.55,Deposit,2024-07-04,2024,7,P038,Recurring Deposit,2024-09-01,2024,Sunday,Viewed,6
C046,42,37177.52,464,Poor,288111.42,7.57,24,Auto,7.749613745080361,1,fb3e3c63-3116-4186-9ff9-fc2e7951202f,Female,82.5,Withdrawal,2024-04-22,2024,4,P06,Auto Loan,2024-03-04,2024,Monday,Clicked,7
C037,65,51259.95,433,Poor,714862.17,11.38,12,Mortgage,13.94582261590189,1,3939bd93-975a-415c-a98a-a62d9f2bc31a,Male,1779.94,Deposit,2024-01-08,2024,1,P08,Student Loan,2024-05-21,2024,Tuesday,Clicked,5
C020,21,24955.0,648,Fair,250795.17,9.44,24,Mortgage,10.04989661390503,1,d29ef11a-7044-4be9-94df-4f87bf67f97a,Male,962.0,Deposit,2024-09-02,2024,9,P022,Short-Term Loan,2024-08-14,2024,Wednesday,Clicked,7
C046,52,179580.07,593,Fair,681192.57,4.95,36,Personal,3.793252614279524,0,2efd7676-9a95-460d-a14d-e0d45c692705,Female,259.59,Deposit,2024-02-19,2024,2,P032,Education Savings Plan,2024-09-05,2024,Thursday,Purchased,7
C074,53,99817.64,370,Poor,507004.31,14.69,60,Business,5.0793057219144835,0,af4a1e00-aefb-4d4b-8f37-52b1d2b4d424,Male,966.7,Deposit,2024-09-28,2024,9,P036,International Investment,2024-11-08,2024,Friday,Purchased,4
C011,67,191360.79,771,Excellent,835111.28,15.0,24,Personal,4.364066849849439,0,11e91541-8956-481b-a446-fa5f0c3e3690,Male,911.96,Withdrawal,2024-07-07,2024,7,P026,Emergency Loan,2024-07-16,2024,Tuesday,Viewed,1
C031,21,107999.27,454,Poor,699867.13,12.18,12,Personal,6.480295005697723,0,a7d6a7bd-6fb4-4423-9fed-bc767a181777,Female,1240.26,Withdrawal,2024-01-07,2024,1,P011,Insurance Policy,2024-04-18,2024,Thursday,Purchased,10
C091,69,124454.41,792,Excellent,527742.34,6.48,60,Education,4.240447084197338,0,9120579e-776d-48a4-b6c3-e9970a545ebe,Male,838.09,Deposit,2024-02-01,2024,2,P028,Debt Consolidation Loan,2024-05-12,2024,Sunday,Viewed,7
C089,55,143066.83,360,Poor,950743.91,10.25,24,Education,6.645453107474319,0,4d0e6f99-a9ed-41c3-b9ab-774400231fd8,Male,142.94,Withdrawal,2024-01-21,2024,1,P011,Insurance Policy,2024-05-25,2024,Saturday,Viewed,5
C045,28,102842.44,802,Excellent,968496.09,10.64,36,Education,9.417280356242033,0,76486663-e648-450b-9a61-0d5856fd1ecf,Male,1088.38,Withdrawal,2024-07-28,2024,7,P038,Recurring Deposit,2024-02-08,2024,Thursday,Viewed,4
C018,61,82381.41,764,Excellent,762697.02,7.98,24,Education,9.258120491018543,0,160fc3b5-2a7d-485e-a3a0-486db4d858f8,Female,112.18,Deposit,2024-05-15,2024,5,P045,Pension Plan,2024-12-01,2024,Sunday,Viewed,9
C099,22,43035.5,685,Good,893663.8,12.76,48,Education,20.76573526507186,0,93ca720c-7c3f-4ad0-bb8c-aa4bc3ea8643,Male,465.79,Withdrawal,2024-10-27,2024,10,P048,Property Investment,2024-07-22,2024,Monday,Viewed,7
C010,20,135900.03,554,Poor,847066.65,13.44,48,Auto,6.2330129728448185,0,af74e59b-eef3-4f65-8672-f92e901c15b9,Male,40.28,Deposit,2024-03-09,2024,3,P06,Auto Loan,2024-06-30,2024,Sunday,Clicked,1
C018,45,56317.56,345,Poor,214181.64,13.74,12,Mortgage,3.8031058163741474,0,8f0b8b4b-34e2-4c16-a597-78124f3c35b7,Female,307.51,Withdrawal,2024-02-10,2024,2,P06,Auto Loan,2024-07-18,2024,Thursday,Clicked,9
C028,24,63784.63,726,Good,928383.5,5.57,24,Personal,14.554971942300206,0,28bf6b44-1c9d-489d-8af0-6d659a4cec5c,Female,779.76,Deposit,2024-12-11,2024,12,P042,High-Yield Savings Account,2024-04-21,2024,Sunday,Purchased,10
C057,24,100498.5,613,Fair,518481.09,14.57,12,Education,5.15909282228093,0,57209288-8f2b-469e-afbb-8d3e83cf781c,Female,1152.57,Deposit,2024-08-11,2024,8,P015,Home Equity Line,2024-03-18,2024,Monday,Purchased,4
C023,20,128523.04,476,Poor,617539.31,1.91,24,Mortgage,4.80489186997133,0,71fadffe-b573-4512-81f3-e0b9e24404b0,Male,837.8,Deposit,2024-06-11,2024,6,P046,Child Education Fund,2024-07-10,2024,Wednesday,Viewed,2
C046,62,63221.98,602,Fair,125682.7,5.83,48,Business,1.9879589345351094,0,cca81fa2-6061-4594-949c-eeb0f9d292d6,Male,775.78,Deposit,2023-12-23,2023,12,P036,International Investment,2024-07-13,2024,Saturday,Viewed,7
C011,31,101799.7,452,Poor,267205.68,4.85,12,Business,2.6248179513299155,0,ae59c1e3-ff7b-4cc1-9d19-5f4d622c3e4c,Female,518.42,Withdrawal,2024-06-09,2024,6,P010,Retirement Plan,2024-07-10,2024,Wednesday,Viewed,1
C070,48,30554.26,797,Excellent,977935.22,14.87,48,Education,32.00650973055803,0,58e0cda6-35a0-4763-9d7c-b48abb9e9cc9,Female,643.06,Deposit,2024-01-19,2024,1,P049,Auto Insurance,2024-02-16,2024,Friday,Viewed,10
C016,55,152918.23,419,Poor,849658.12,9.94,60,Mortgage,5.556290574380831,0,cfe2d518-1c9e-43f2-a61b-62b60b913c27,Male,686.58,Deposit,2024-05-19,2024,5,P019,Home Improvement Loan,2024-01-06,2024,Saturday,Purchased,3
C094,29,79112.51,554,Poor,867125.15,7.93,36,Personal,10.960657802413298,0,809f1f0a-2bf6-4de4-8029-65e9a9fd8ff8,Female,181.33,Deposit,2024-03-31,2024,3,P06,Auto Loan,2024-04-21,2024,Sunday,Viewed,7
C085,63,192925.55,516,Poor,809204.21,11.23,48,Personal,4.194385917261866,0,9c8937bd-3f3e-4301-8abd-1bc939046b90,Male,1839.68,Deposit,2024-03-06,2024,3,P021,Cash Credit,2024-11-21,2024,Thursday,Purchased,9
C089,64,121374.69,643,Fair,489430.77,6.7,24,Auto,4.032395633719023,0,e5796c01-e05e-4731-bc27-e67b1927c1bb,Male,989.43,Withdrawal,2024-05-05,2024,5,P033,Wealth Management,2024-08-30,2024,Friday,Clicked,5
C046,44,166551.42,333,Poor,886415.45,12.98,12,Mortgage,5.322172876100365,0,351c3cb9-7e27-41bc-9ef1-6a2b52cb7c31,Male,1222.21,Deposit,2024-12-02,2024,12,P041,Retirement Savings,2024-10-02,2024,Wednesday,Viewed,7
C04,35,198733.0,469,Poor,678969.58,9.23,60,Education,3.4164913728469855,0,9f3e1aea-6981-4d21-add6-adc1cb8a0ef4,Male,1777.06,Withdrawal,2024-02-28,2024,2,P08,Student Loan,2024-01-11,2024,Thursday,Purchased,8
C077,41,113951.82,376,Poor,320624.75,11.37,48,Personal,2.8136869599801035,0,037150c4-78ea-4af4-bdbe-fc778df0eede,Female,232.07,Withdrawal,2024-10-15,2024,10,P042,High-Yield Savings Account,2024-10-20,2024,Sunday,Viewed,2
C094,22,60136.35,315,Poor,651646.84,8.29,60,Business,10.83615550328545,1,1bd2eb7a-749d-4cca-8890-8bbb6925b563,Female,610.29,Withdrawal,2024-03-15,2024,3,P035,Real Estate Investment,2024-08-04,2024,Sunday,Clicked,7
C060,70,108048.8,685,Good,954867.71,10.29,36,Auto,8.83737450115133,0,a0a828f7-67d2-46e9-b9d9-ceedf904682c,Female,24.72,Deposit,2024-02-09,2024,2,P026,Emergency Loan,2024-08-15,2024,Thursday,Viewed,9
C053,63,185517.59,557,Poor,630699.09,11.83,60,Personal,3.3996727210611133,0,7252e395-117b-4590-8f1f-7903ec8df8ab,Male,1633.77,Withdrawal,2024-03-11,2024,3,P016,Mortgage Refinance,2024-06-18,2024,Tuesday,Viewed,5
C047,42,171427.22,567,Poor,148234.23,13.45,12,Business,0.8647064917695102,0,83c8bf0b-4ccf-4608-8e61-1f6a2abda9d1,Female,1574.47,Deposit,2024-05-13,2024,5,P045,Pension Plan,2024-05-28,2024,Tuesday,Clicked,8
C069,54,153987.16,823,Excellent,763477.7,13.78,36,Education,4.958060788964482,0,18a17c09-5ebf-4ed9-a0b2-5aa0890c2eb2,Female,1653.54,Deposit,2024-09-09,2024,9,P050,Savings Account,2024-12-02,2024,Monday,Purchased,2
C058,51,169354.9,306,Poor,750256.4,4.13,36,Education,4.430083806255385,0,46a5270a-3e55-49dd-a038-0b84cb9cae96,Female,666.46,Deposit,2024-05-25,2024,5,P02,Checking Account,2024-05-31,2024,Friday,Purchased,3
C044,42,165446.28,646,Fair,516391.18,6.42,12,Mortgage,3.1212015162867366,0,7be301ae-8a11-4282-8aa0-a85ac985315e,Female,1243.82,Withdrawal,2024-11-28,2024,11,P025,Medical Loan,2024-04-04,2024,Thursday,Viewed,9
C026,27,39964.29,528,Poor,402192.4,14.58,60,Education,10.063794452497467,0,c1db4293-4202-4988-9403-e50669ea74b2,Female,1372.4,Withdrawal,2024-04-21,2024,4,P022,Short-Term Loan,2024-03-10,2024,Sunday,Purchased,10
C065,66,64765.56,380,Poor,605378.22,13.08,60,Personal,9.347224358131081,0,c895f658-27e6-4db4-b980-0b850342bd29,Male,1581.37,Withdrawal,2024-07-14,2024,7,P04,Personal Loan,2024-08-09,2024,Friday,Purchased,5
C087,39,160003.56,351,Poor,202138.19,14.57,36,Personal,1.2633355782833833,0,1545fffa-6468-40fd-be27-00b889015202,Female,1813.06,Deposit,2024-08-01,2024,8,P021,Cash Credit,2024-03-05,2024,Tuesday,Purchased,1
C017,49,176059.99,504,Poor,976509.98,8.16,24,Education,5.546461635037012,0,4c7607db-cd2e-4a5c-87d5-769b20cd57bc,Male,1714.54,Withdrawal,2024-04-18,2024,4,P047,Healthcare Savings,2024-04-20,2024,Saturday,Viewed,7
C052,54,120062.77,610,Fair,536852.4,12.76,12,Mortgage,4.471431068931693,0,0f5f8494-0adf-466a-b12b-0f879b78c474,Female,25.75,Withdrawal,2024-02-08,2024,2,P026,Emergency Loan,2024-02-05,2024,Monday,Purchased,10
C062,63,172100.92,558,Poor,294748.63,3.89,12,Education,1.712649938187431,0,2a866ad0-0b24-438e-9374-86bce93b1324,Male,11.18,Withdrawal,2024-11-18,2024,11,P023,Long-Term Loan,2024-10-16,2024,Wednesday,Purchased,9
C031,49,141469.56,576,Poor,560952.77,3.85,48,Auto,3.9651835348890603,0,fc689b35-afa4-4030-b1b7-00142ea23db2,Male,995.44,Deposit,2024-02-20,2024,2,P043,Money Market Account,2024-01-19,2024,Friday,Viewed,10
C043,49,103854.64,606,Fair,940129.91,13.98,12,Business,9.052363091336122,0,113f7ce2-a1f8-4c9a-b143-9df39e3256de,Male,1280.49,Withdrawal,2024-04-28,2024,4,P022,Short-Term Loan,2024-07-01,2024,Monday,Purchased,8
C053,50,142661.33,735,Good,396572.02,12.22,24,Mortgage,2.779814403805152,1,4a9c957b-b6fb-4b05-903b-f2dda2446e7a,Male,106.54,Withdrawal,2024-04-22,2024,4,P022,Short-Term Loan,2024-03-24,2024,Sunday,Clicked,5
C080,41,192059.1,366,Poor,196131.15,10.06,48,Education,1.021202067488601,0,95cd63f9-8009-4b53-9fe9-1acd28952694,Male,763.78,Withdrawal,2024-06-10,2024,6,P032,Education Savings Plan,2024-04-06,2024,Saturday,Purchased,4
C093,35,105793.27,522,Poor,315781.71,4.41,24,Personal,2.984894124172549,0,30e7f618-c150-4535-b8ac-e08c18382d12,Female,1321.54,Withdrawal,2024-01-09,2024,1,P01,Savings Account,2024-12-04,2024,Wednesday,Clicked,8
C043,20,190929.58,400,Poor,710559.64,8.84,24,Mortgage,3.7215796525609077,1,2f5b7bb5-2fd1-49a9-a9de-3e2af4894f0b,Male,952.56,Deposit,2024-08-05,2024,8,P035,Real Estate Investment,2024-01-01,2024,Monday,Viewed,8
C09,49,157580.86,741,Excellent,629261.44,3.72,12,Auto,3.993260602842249,0,6317e5eb-f81a-4d88-bf1c-3f0f92a7748c,Female,1762.29,Deposit,2024-10-02,2024,10,P06,Auto Loan,2024-03-22,2024,Friday,Purchased,3
C011,68,172283.91,756,Excellent,330175.66,9.61,36,Personal,1.9164625413946084,0,94a8b77e-9bfa-4809-8f39-142aa53b37cb,Female,21.63,Deposit,2024-12-15,2024,12,P047,Healthcare Savings,2024-08-25,2024,Sunday,Clicked,1
C029,40,119349.08,334,Poor,423817.45,2.73,48,Business,3.551074293995396,0,84382960-ef37-4bac-ad38-88e1de2b803c,Male,348.59,Withdrawal,2024-02-18,2024,2,P06,Auto Loan,2024-04-04,2024,Thursday,Purchased,6
C093,46,27897.25,847,Excellent,718045.69,2.25,48,Personal,25.73894165195494,0,cf6cec1c-2731-439f-8af0-1bbe366004c7,Female,1471.07,Deposit,2024-11-09,2024,11,P08,Student Loan,2024-06-30,2024,Sunday,Viewed,8
C087,49,52294.04,362,Poor,922833.36,11.75,60,Mortgage,17.647008339764913,1,edced21a-0fc3-45c5-93d0-99cfd4c0ea58,Female,1086.97,Withdrawal,2024-04-20,2024,4,P07,Business Loan,2024-03-28,2024,Thursday,Clicked,1
C093,30,114101.82,608,Fair,669057.26,2.26,60,Auto,5.863686135768912,0,e31a059d-46a9-4e56-a96e-ac984ae042dc,Male,1510.43,Deposit,2024-02-16,2024,2,P05,Home Loan,2024-04-10,2024,Wednesday,Clicked,8
C088,27,196102.49,716,Good,146080.9,12.45,48,Education,0.7449211889150413,0,01edecf8-a1b0-4cab-a764-a0dbe9e8bffb,Male,1405.36,Deposit,2024-06-04,2024,6,P02,Checking Account,2024-12-16,2024,Monday,Clicked,4
C038,25,133117.44,500,Poor,222592.45,7.97,48,Personal,1.672150921772534,0,81f24dd9-cc69-45ec-9285-380c9af74ec9,Male,495.5,Withdrawal,2024-06-28,2024,6,P049,Auto Insurance,2024-05-12,2024,Sunday,Clicked,8
C087,28,105223.78,551,Poor,948488.63,5.86,24,Mortgage,9.014014037511293,0,86defe6c-5aae-4699-8b97-857e4b9bca46,Female,257.02,Withdrawal,2024-11-22,2024,11,P015,Home Equity Line,2024-09-24,2024,Tuesday,Purchased,1
C038,20,44492.67,407,Poor,202775.54,6.07,48,Mortgage,4.557504415895922,0,7daf1c5e-ff55-4497-8ead-e3d6eac1eb0d,Female,1506.92,Withdrawal,2024-05-08,2024,5,P012,Mutual Fund,2024-08-12,2024,Monday,Clicked,8
C035,49,176354.16,576,Poor,945814.97,6.11,36,Business,5.363156559505032,0,c3b1a37d-036f-414d-b05a-54b67df59a4c,Male,735.11,Withdrawal,2024-08-07,2024,8,P036,International Investment,2024-05-13,2024,Monday,Purchased,6
C042,48,49674.09,752,Excellent,453189.4,10.77,36,Mortgage,9.123255202058056,0,3406257e-f697-4652-8c8a-8212272fb318,Female,298.23,Deposit,2024-06-01,2024,6,P044,Insurance Savings,2024-09-15,2024,Sunday,Purchased,1
C075,18,130130.32,375,Poor,742568.55,14.25,60,Auto,5.706345377464683,0,16ba30b5-96f6-4125-b993-df6b52f255c1,Female,999.42,Withdrawal,2024-11-03,2024,11,P025,Medical Loan,2024-12-15,2024,Sunday,Clicked,1
C054,40,105290.9,480,Poor,924972.44,10.25,12,Personal,8.78492291356613,0,4698dd2d-d2e2-4d73-ba22-5a7fefbc1b03,Male,1897.23,Withdrawal,2024-03-25,2024,3,P016,Mortgage Refinance,2024-02-26,2024,Monday,Clicked,1
C014,28,89927.4,300,Poor,596434.07,14.27,12,Education,6.6323953544748315,1,92c67fed-c550-4cab-a238-fbac383dea4f,Female,779.3,Deposit,2024-07-08,2024,7,P050,Savings Account,2024-10-17,2024,Thursday,Purchased,5
C033,47,186871.77,659,Fair,239912.23,10.79,24,Business,1.2838334543521477,0,d6a7a571-d634-4855-a2cb-a4abf32ac73b,Female,864.33,Deposit,2024-11-01,2024,11,P022,Short-Term Loan,2024-08-21,2024,Wednesday,Viewed,4
C072,45,69184.57,717,Good,763508.72,14.99,36,Mortgage,11.035823739310658,0,4d9b3705-6f7f-4f7e-8a39-98a9e1743079,Male,110.56,Deposit,2024-11-16,2024,11,P048,Property Investment,2024-05-26,2024,Sunday,Clicked,8
C043,61,186976.72,749,Excellent,299869.68,13.06,60,Personal,1.603780834319909,0,8526d0b3-da6d-489a-bc18-e5d60183c8e6,Female,681.12,Withdrawal,2024-10-19,2024,10,P043,Money Market Account,2024-04-22,2024,Monday,Viewed,8
C072,65,132720.4,352,Poor,899189.53,11.31,36,Business,6.7750664554959155,0,49717917-ef3a-4f26-9cf2-84e1c8c11233,Female,1265.8,Withdrawal,2024-05-30,2024,5,P034,Stock Investment,2024-10-28,2024,Monday,Purchased,8
C04,67,112868.26,772,Excellent,453152.62,12.23,48,Business,4.014880888568673,0,40bdea59-a48d-4013-bcb7-2e9e65d87974,Female,1380.36,Withdrawal,2024-07-13,2024,7,P026,Emergency Loan,2024-03-17,2024,Sunday,Purchased,8
C066,19,149061.65,672,Good,879608.93,13.74,12,Mortgage,5.900974060061727,0,23ee0726-ab6b-43a1-b3ab-da401acc3f5e,Female,1885.33,Withdrawal,2024-11-09,2024,11,P029,Small Business Loan,2024-07-20,2024,Saturday,Purchased,4
C035,59,191397.28,433,Poor,698040.45,6.49,24,Education,3.647076123547837,0,5bfcf264-109a-4261-9f17-7d0e8e739997,Male,204.31,Withdrawal,2024-09-04,2024,9,P04,Personal Loan,2024-10-25,2024,Friday,Purchased,6
C032,50,52117.98,727,Good,498468.82,7.36,12,Mortgage,9.564239059150028,0,e0e1c5d2-8936-40b1-8668-0e94e800ed55,Male,1780.6,Withdrawal,2024-09-04,2024,9,P038,Recurring Deposit,2024-07-03,2024,Wednesday,Clicked,9
C097,21,74913.07,308,Poor,873210.2,10.63,60,Mortgage,11.656313110649448,0,b7bfb953-eb2d-4743-974b-d3a4945d4ac7,Male,674.93,Deposit,2024-06-12,2024,6,P015,Home Equity Line,2024-04-09,2024,Tuesday,Purchased,5
C077,60,124415.18,849,Excellent,167206.1,3.78,36,Mortgage,1.343936487492925,0,e8bfa1c0-5a78-4dc1-a8c4-d3bed927c423,Female,966.25,Deposit,2024-09-24,2024,9,P045,Pension Plan,2024-08-14,2024,Wednesday,Viewed,2
C078,26,37739.25,487,Poor,970344.22,12.48,48,Auto,25.711804553614606,1,427ad443-1f7b-4370-a6d4-787c0195e06a,Female,573.47,Deposit,2024-04-01,2024,4,P05,Home Loan,2024-09-12,2024,Thursday,Viewed,1
C066,61,131613.48,549,Poor,599816.03,14.28,12,Mortgage,4.55740574597678,0,748a849c-0894-4012-b97a-ae4cceda36e0,Male,954.64,Withdrawal,2024-05-03,2024,5,P046,Child Education Fund,2024-01-19,2024,Friday,Clicked,4
C029,56,199282.98,816,Excellent,574604.24,12.07,36,Education,2.8833583279415027,0,7bbf27de-1be5-4a4c-82b4-ef843c4f993e,Female,580.75,Deposit,2023-12-26,2023,12,P018,Auto Refinance,2024-12-07,2024,Saturday,Purchased,6
C093,31,151425.87,311,Poor,750589.0,1.85,60,Education,4.956808238909243,0,86186498-1aa4-4bd1-9566-28524c44c784,Female,18.39,Withdrawal,2024-01-29,2024,1,P033,Wealth Management,2024-12-21,2024,Saturday,Viewed,8
